equipment_id,timestamp,latitude,longitude,engine_hours,idle_hours,fuel_level,speed
CAT-EQ-1003,2026-08-23T11:47:16Z,18.98722,72.815309,1278.0,108.3,92.1,0.0
CAT-EQ-1003,2026-08-23T12:47:16Z,18.987531,72.816885,1278.0,108.5,91.1,0.0
CAT-EQ-1003,2026-08-23T13:47:16Z,18.986954,72.814879,1278.0,108.7,89.2,0.0
CAT-EQ-1003,2026-08-23T14:47:16Z,18.987494,72.813325,1278.0,108.9,87.4,0.0
CAT-EQ-1003,2026-08-23T15:47:16Z,18.986064,72.814798,1278.0,109.1,85.3,0.0
CAT-EQ-1003,2026-08-23T16:47:16Z,18.988391,72.813236,1278.0,109.3,84.5,0.0
CAT-EQ-1003,2026-08-23T17:47:16Z,18.98693,72.813584,1278.0,109.5,82.6,0.0
CAT-EQ-1003,2026-08-23T18:47:16Z,18.987145,72.816297,1278.0,109.7,81.1,0.0
CAT-EQ-1003,2026-08-23T19:47:16Z,18.987934,72.815942,1278.0,109.9,80.4,0.0
CAT-EQ-1003,2026-08-23T20:47:16Z,18.988274,72.813044,1278.8,109.9,79.2,25.0
CAT-EQ-1003,2026-08-23T21:47:16Z,18.985315,72.81486,1279.6,109.9,77.4,8.6
CAT-EQ-1003,2026-08-23T22:47:16Z,18.988034,72.813431,1280.4,109.9,75.9,8.7
CAT-EQ-1003,2026-08-23T23:47:16Z,18.985514,72.816824,1281.2,109.9,75.1,11.9
CAT-EQ-1003,2026-08-24T00:47:16Z,18.987882,72.815201,1282.0,109.9,74.0,26.7
CAT-EQ-1003,2026-08-24T01:47:16Z,18.985138,72.814132,1282.8,109.9,72.1,21.2
CAT-EQ-1003,2026-08-24T02:47:16Z,18.985527,72.813256,1283.6,109.9,70.4,19.2
CAT-EQ-1003,2026-08-24T03:47:16Z,18.988019,72.816889,1284.4,109.9,69.5,8.8
CAT-EQ-1003,2026-08-24T04:47:16Z,18.987099,72.815567,1285.2,109.9,68.1,15.3
CAT-EQ-1003,2026-08-24T05:47:16Z,18.985461,72.816646,1286.0,109.9,66.8,8.9
CAT-EQ-1003,2026-08-24T06:47:16Z,18.988372,72.813902,1286.8,109.9,66.2,11.0
CAT-EQ-1003,2026-08-24T07:47:16Z,18.987002,72.814292,1287.6,109.9,64.2,10.5
CAT-EQ-1003,2026-08-24T08:47:16Z,18.986969,72.815679,1287.6,110.1,62.4,0.0
CAT-EQ-1003,2026-08-24T09:47:16Z,18.985835,72.815331,1287.6,110.3,60.9,0.0
CAT-EQ-1003,2026-08-24T10:47:16Z,18.988594,72.813657,1287.6,110.5,59.8,0.0
CAT-EQ-1003,2026-08-24T11:47:16Z,18.986126,72.815225,1287.6,110.7,58.1,0.0
CAT-EQ-1003,2026-08-24T12:47:16Z,18.986338,72.814308,1287.6,110.9,56.5,0.0
CAT-EQ-1003,2026-08-24T13:47:16Z,18.987413,72.815606,1287.6,111.1,56.0,0.0
CAT-EQ-1003,2026-08-24T14:47:16Z,18.988219,72.815971,1287.6,111.3,55.4,0.0
CAT-EQ-1003,2026-08-24T15:47:16Z,18.988332,72.815697,1287.6,111.5,53.6,0.0
CAT-EQ-1003,2026-08-24T16:47:16Z,18.987504,72.815267,1287.6,111.7,53.0,0.0
CAT-EQ-1003,2026-08-24T17:47:16Z,18.985866,72.813724,1287.6,111.9,52.0,0.0
CAT-EQ-1003,2026-08-24T18:47:16Z,18.986832,72.814563,1287.6,112.1,50.3,0.0
CAT-EQ-1003,2026-08-24T19:47:16Z,18.98818,72.815668,1287.6,112.3,48.8,0.0
CAT-EQ-1003,2026-08-24T20:47:16Z,18.985125,72.8132,1288.4,112.3,24.8,6.9
CAT-EQ-1003,2026-08-24T21:47:16Z,18.988845,72.813389,1289.2,112.3,23.0,94.5
CAT-EQ-1003,2026-08-24T22:47:16Z,18.98612,72.815615,1290.0,112.3,21.9,21.1
CAT-EQ-1003,2026-08-24T23:47:16Z,18.988729,72.816933,1290.8,112.3,20.6,5.9
CAT-EQ-1003,2026-08-25T00:47:16Z,18.988521,72.816728,1291.6,112.3,95.0,8.0
CAT-EQ-1003,2026-08-25T01:47:16Z,18.98778,72.814093,1292.4,112.3,93.0,7.8
CAT-EQ-1003,2026-08-25T02:47:16Z,18.98659,72.81451,1293.2,112.3,92.1,19.1
CAT-EQ-1003,2026-08-25T03:47:16Z,18.98859,72.815626,1294.0,112.3,91.6,15.8
CAT-EQ-1003,2026-08-25T04:47:16Z,18.986069,72.815685,1294.8,112.3,90.8,26.9
CAT-EQ-1003,2026-08-25T05:47:16Z,18.985176,72.815253,1295.6,112.3,88.6,9.7
CAT-EQ-1003,2026-08-25T06:47:16Z,18.98797,72.814146,1296.4,112.3,86.9,19.0
CAT-EQ-1003,2026-08-25T07:47:16Z,18.988607,72.815905,1297.2,112.3,85.7,14.2
CAT-EQ-1003,2026-08-25T08:47:16Z,18.987321,72.814488,1297.2,112.5,84.5,0.0
CAT-EQ-1003,2026-08-25T09:47:16Z,18.988558,72.815703,1297.2,112.7,82.9,0.0
CAT-EQ-1003,2026-08-25T10:47:16Z,18.985551,72.816699,1297.2,112.9,81.9,0.0
CAT-EQ-1003,2026-08-25T11:47:16Z,18.988559,72.814374,1297.2,113.1,80.3,0.0
CAT-EQ-1003,2026-08-25T12:47:16Z,18.987531,72.815979,1297.2,113.3,79.2,0.0
CAT-EQ-1003,2026-08-25T13:47:16Z,18.988299,72.814585,1297.2,113.5,77.4,0.0
CAT-EQ-1003,2026-08-25T14:47:16Z,18.987078,72.815302,1297.2,113.7,75.9,0.0
CAT-EQ-1003,2026-08-25T15:47:16Z,18.987736,72.816151,1297.2,113.9,74.2,0.0
CAT-EQ-1003,2026-08-25T16:47:16Z,18.988748,72.815092,1297.2,114.1,73.0,0.0
CAT-EQ-1003,2026-08-25T17:47:16Z,18.988006,72.813426,1297.2,114.3,71.9,0.0
CAT-EQ-1003,2026-08-25T18:47:16Z,18.985753,72.813002,1297.2,114.5,69.8,0.0
CAT-EQ-1003,2026-08-25T19:47:16Z,18.985289,72.8168,1297.2,114.7,69.1,0.0
CAT-EQ-1003,2026-08-25T20:47:16Z,18.988258,72.813094,1298.0,114.7,68.4,15.2
CAT-EQ-1003,2026-08-25T21:47:16Z,18.986014,72.816804,1298.8,114.7,67.8,8.0
CAT-EQ-1003,2026-08-25T22:47:16Z,18.986551,72.813834,1299.6,114.7,66.8,13.9
CAT-EQ-1003,2026-08-25T23:47:16Z,18.986965,72.813126,1300.4,114.7,66.2,19.7
CAT-EQ-1003,2026-08-26T00:47:16Z,18.987156,72.813392,1301.2,114.7,65.1,5.8
CAT-EQ-1003,2026-08-26T01:47:16Z,18.985109,72.813155,1302.0,114.7,63.7,20.5
CAT-EQ-1003,2026-08-26T02:47:16Z,18.987897,72.815862,1302.8,114.7,63.1,27.6
CAT-EQ-1003,2026-08-26T03:47:16Z,18.985137,72.814239,1303.6,114.7,60.9,16.4
CAT-EQ-1003,2026-08-26T04:47:16Z,18.985514,72.816451,1304.4,114.7,60.4,26.4
CAT-EQ-1003,2026-08-26T05:47:16Z,18.987789,72.814553,1305.2,114.7,59.1,28.4
CAT-EQ-1003,2026-08-26T06:47:16Z,18.986964,72.816609,1306.0,114.7,57.4,21.3
CAT-EQ-1003,2026-08-26T07:47:16Z,18.985619,72.816349,1306.8,114.7,56.7,9.1
CAT-EQ-1003,2026-08-26T08:47:16Z,18.988103,72.816227,1306.8,114.9,32.7,0.0
CAT-EQ-1003,2026-08-26T09:47:16Z,18.98636,72.815732,1306.8,115.1,31.9,0.0
CAT-EQ-1003,2026-08-26T10:47:16Z,18.988647,72.813406,1306.8,115.3,30.2,0.0
CAT-EQ-1003,2026-08-26T11:47:16Z,18.986752,72.814467,1306.8,115.5,28.8,0.0
CAT-EQ-1003,2026-08-26T12:47:16Z,18.987539,72.813425,1306.8,115.7,27.1,0.0
CAT-EQ-1003,2026-08-26T13:47:16Z,18.985261,72.814051,1306.8,115.9,25.9,0.0
CAT-EQ-1003,2026-08-26T14:47:16Z,18.988626,72.816502,1306.8,116.1,23.8,0.0
CAT-EQ-1003,2026-08-26T15:47:16Z,18.986784,72.816986,1306.8,116.3,22.2,0.0
CAT-EQ-1003,2026-08-26T16:47:16Z,18.985742,72.814653,1306.8,116.5,20.4,0.0
CAT-EQ-1003,2026-08-26T17:47:16Z,18.987806,72.813045,1306.8,116.7,95.0,0.0
CAT-EQ-1003,2026-08-26T18:47:16Z,18.987342,72.813035,1306.8,116.9,93.4,0.0
CAT-EQ-1003,2026-08-26T19:47:16Z,18.988205,72.813755,1306.8,117.1,91.4,0.0
CAT-EQ-1003,2026-08-26T20:47:16Z,18.987166,72.816215,1307.6,117.1,89.8,17.0
CAT-EQ-1003,2026-08-26T21:47:16Z,18.987054,72.816949,1308.4,117.1,89.2,8.2
CAT-EQ-1003,2026-08-26T22:47:16Z,18.985901,72.81405,1309.2,117.1,88.1,11.2
CAT-EQ-1003,2026-08-26T23:47:16Z,18.987687,72.816723,1310.0,117.1,87.6,15.8
CAT-EQ-1003,2026-08-27T00:47:16Z,18.98746,72.816162,1310.8,117.1,86.8,20.2
CAT-EQ-1003,2026-08-27T01:47:16Z,18.986151,72.816092,1311.6,117.1,85.3,21.2
CAT-EQ-1003,2026-08-27T02:47:16Z,18.985582,72.815566,1312.4,117.1,83.3,5.8
CAT-EQ-1003,2026-08-27T03:47:16Z,18.986214,72.815141,1313.2,117.1,81.2,14.8
CAT-EQ-1003,2026-08-27T04:47:16Z,18.988485,72.815754,1314.0,117.1,80.1,12.7
CAT-EQ-1003,2026-08-27T05:47:16Z,18.986877,72.813364,1314.8,117.1,78.6,28.1
CAT-EQ-1003,2026-08-27T06:47:16Z,18.986073,72.814085,1315.6,117.1,77.7,13.6
CAT-EQ-1003,2026-08-27T07:47:16Z,18.987264,72.814394,1316.4,117.1,75.6,17.8
CAT-EQ-1003,2026-08-27T08:47:16Z,18.986056,72.814695,1316.4,117.3,74.4,0.0
CAT-EQ-1003,2026-08-27T09:47:16Z,18.98808,72.81418,1316.4,117.5,73.7,0.0
CAT-EQ-1003,2026-08-27T10:47:16Z,18.988192,72.815327,1316.4,117.7,72.7,0.0
CAT-EQ-1003,2026-08-27T11:47:16Z,18.985823,72.81616,1316.4,117.9,71.1,0.0
CAT-EQ-1003,2026-08-27T12:47:16Z,18.985983,72.814937,1316.4,118.1,69.7,0.0
CAT-EQ-1003,2026-08-27T13:47:16Z,18.987424,72.81401,1316.4,118.3,69.0,0.0
CAT-EQ-1003,2026-08-27T14:47:16Z,18.985756,72.816736,1316.4,118.5,68.5,0.0
CAT-EQ-1003,2026-08-27T15:47:16Z,18.986108,72.81527,1316.4,118.7,67.0,0.0
CAT-EQ-1003,2026-08-27T16:47:16Z,18.987381,72.814905,1316.4,118.9,64.8,0.0
CAT-EQ-1003,2026-08-27T17:47:16Z,18.988205,72.813218,1316.4,119.1,63.7,0.0
CAT-EQ-1003,2026-08-27T18:47:16Z,18.988135,72.816703,1316.4,119.3,62.7,0.0
CAT-EQ-1003,2026-08-27T19:47:16Z,18.985039,72.81435,1316.4,119.5,61.3,0.0
CAT-EQ-1003,2026-08-27T20:47:16Z,18.987282,72.814067,1317.2,119.5,59.7,11.9
CAT-EQ-1003,2026-08-27T21:47:16Z,18.985879,72.816223,1318.0,119.5,58.7,26.0
CAT-EQ-1003,2026-08-27T22:47:16Z,18.987962,72.816915,1318.8,119.5,58.0,10.1
CAT-EQ-1003,2026-08-27T23:47:16Z,18.986838,72.813663,1319.6,119.5,57.2,17.2
CAT-EQ-1003,2026-08-28T00:47:16Z,18.987319,72.815399,1320.4,119.5,56.1,10.5
CAT-EQ-1003,2026-08-28T01:47:16Z,18.98677,72.815957,1321.2,119.5,54.4,10.3
CAT-EQ-1003,2026-08-28T02:47:16Z,18.988527,72.814966,1322.0,119.5,53.5,20.4
CAT-EQ-1003,2026-08-28T03:47:16Z,18.988353,72.815426,1322.8,119.5,51.9,18.1
CAT-EQ-1003,2026-08-28T04:47:16Z,18.988152,72.813829,1323.6,119.5,50.8,22.6
CAT-EQ-1003,2026-08-28T05:47:16Z,18.987402,72.814879,1324.4,119.5,49.9,15.1
CAT-EQ-1003,2026-08-28T06:47:16Z,18.9882,72.814555,1325.2,119.5,48.6,28.4
CAT-EQ-1003,2026-08-28T07:47:16Z,18.985358,72.81402,1326.0,119.5,46.6,14.5
CAT-EQ-1003,2026-08-28T08:47:16Z,18.985674,72.816415,1326.0,119.7,45.3,0.0
CAT-EQ-1003,2026-08-28T09:47:16Z,18.988917,72.814458,1326.0,119.9,43.3,0.0
CAT-EQ-1003,2026-08-28T10:47:16Z,18.987781,72.8132,1326.0,120.1,42.7,0.0
CAT-EQ-1003,2026-08-28T11:47:16Z,18.988434,72.814114,1326.0,120.3,41.7,0.0
CAT-EQ-1003,2026-08-28T12:47:16Z,18.985927,72.813369,1326.0,120.5,40.3,0.0
CAT-EQ-1003,2026-08-28T13:47:16Z,18.988766,72.813704,1326.0,120.7,38.2,0.0
CAT-EQ-1003,2026-08-28T14:47:16Z,18.988231,72.813782,1326.0,120.9,37.2,0.0
CAT-EQ-1003,2026-08-28T15:47:16Z,18.985715,72.813497,1326.0,121.1,35.4,0.0
CAT-EQ-1003,2026-08-28T16:47:16Z,18.988729,72.813983,1326.0,121.3,34.6,0.0
CAT-EQ-1003,2026-08-28T17:47:16Z,18.985083,72.815018,1326.0,121.5,33.2,0.0
CAT-EQ-1003,2026-08-28T18:47:16Z,18.985529,72.816447,1326.0,121.7,32.5,0.0
CAT-EQ-1003,2026-08-28T19:47:16Z,18.985701,72.81344,1326.0,121.9,31.5,0.0
CAT-EQ-1003,2026-08-28T20:47:16Z,18.985002,72.814843,1326.8,121.9,30.4,21.0
CAT-EQ-1003,2026-08-28T21:47:16Z,18.9871,72.816848,1327.6,121.9,29.2,21.9
CAT-EQ-1003,2026-08-28T22:47:16Z,18.988007,72.815094,1328.4,121.9,27.4,13.8
CAT-EQ-1003,2026-08-28T23:47:16Z,18.987399,72.81447,1329.2,121.9,26.6,17.6
CAT-EQ-1003,2026-08-29T00:47:16Z,18.986258,72.813795,1330.0,121.9,25.5,20.1
CAT-EQ-1003,2026-08-29T01:47:16Z,18.988162,72.815997,1330.8,121.9,23.5,15.9
CAT-EQ-1003,2026-08-29T02:47:16Z,18.986756,72.814947,1331.6,121.9,22.6,12.5
CAT-EQ-1003,2026-08-29T03:47:16Z,18.985205,72.816791,1332.4,121.9,21.4,16.6
CAT-EQ-1003,2026-08-29T04:47:16Z,18.986546,72.815614,1333.2,121.9,20.1,28.1
CAT-EQ-1003,2026-08-29T05:47:16Z,18.988736,72.816475,1334.0,121.9,95.0,20.0
CAT-EQ-1003,2026-08-29T06:47:16Z,18.988968,72.813584,1334.8,121.9,94.2,13.8
CAT-EQ-1003,2026-08-29T07:47:16Z,18.985097,72.814614,1335.6,121.9,92.8,11.7
CAT-EQ-1003,2026-08-29T08:47:16Z,18.985204,72.815068,1335.6,122.1,91.8,0.0
CAT-EQ-1003,2026-08-29T09:47:16Z,18.985145,72.816117,1335.6,122.3,90.0,0.0
CAT-EQ-1003,2026-08-29T10:47:16Z,18.988732,72.814512,1335.6,122.5,87.9,0.0
CAT-EQ-1003,2026-08-29T11:47:16Z,18.985569,72.81666,1335.6,122.7,86.9,0.0
CAT-EQ-1003,2026-08-29T12:47:16Z,18.986212,72.816814,1335.6,122.9,86.4,0.0
CAT-EQ-1003,2026-08-29T13:47:16Z,18.985607,72.815188,1335.6,123.1,84.5,0.0
CAT-EQ-1003,2026-08-29T14:47:16Z,18.985265,72.816435,1335.6,123.3,60.5,0.0
CAT-EQ-1003,2026-08-29T15:47:16Z,18.988925,72.816699,1335.6,123.5,59.2,0.0
CAT-EQ-1003,2026-08-29T16:47:16Z,18.987467,72.816918,1335.6,123.7,57.1,0.0
CAT-EQ-1003,2026-08-29T17:47:16Z,18.988557,72.816258,1335.6,123.9,55.7,0.0
CAT-EQ-1003,2026-08-29T18:47:16Z,18.988341,72.815359,1335.6,124.1,54.1,0.0
CAT-EQ-1003,2026-08-29T19:47:16Z,18.98826,72.814735,1335.6,124.3,53.1,0.0
CAT-EQ-1003,2026-08-29T20:47:16Z,18.985205,72.815367,1336.4,124.3,51.0,28.5
CAT-EQ-1003,2026-08-29T21:47:16Z,18.985876,72.816825,1337.2,124.3,49.0,11.4
CAT-EQ-1003,2026-08-29T22:47:16Z,18.98797,72.814677,1338.0,124.3,47.9,8.8
CAT-EQ-1003,2026-08-29T23:47:16Z,18.985265,72.814256,1338.8,124.3,45.8,7.0
CAT-EQ-1003,2026-08-30T00:47:16Z,18.985122,72.81675,1339.6,124.3,44.5,15.9
CAT-EQ-1003,2026-08-30T01:47:16Z,18.987354,72.814621,1340.4,124.3,42.4,10.9
CAT-EQ-1003,2026-08-30T02:47:16Z,18.986309,72.814507,1341.2,124.3,41.6,12.2
CAT-EQ-1003,2026-08-30T03:47:16Z,18.987161,72.814971,1342.0,124.3,95.0,7.1
CAT-EQ-1003,2026-08-30T04:47:16Z,18.985008,72.81371,1342.8,124.3,92.8,29.3
CAT-EQ-1003,2026-08-30T05:47:16Z,18.986429,72.815288,1343.6,124.3,90.9,29.6
CAT-EQ-1003,2026-08-30T06:47:16Z,18.988953,72.815457,1344.4,124.3,89.4,27.3
CAT-EQ-1003,2026-08-30T07:47:16Z,18.98543,72.815373,1345.2,124.3,87.2,9.8
CAT-EQ-1003,2026-08-30T08:47:16Z,18.98526,72.815425,1345.2,124.5,86.2,0.0
CAT-EQ-1003,2026-08-30T09:47:16Z,18.987426,72.815756,1345.2,124.7,85.6,0.0
CAT-EQ-1003,2026-08-30T10:47:16Z,18.988241,72.814435,1345.2,124.9,83.9,0.0
CAT-EQ-1003,2026-08-30T11:47:16Z,18.988228,72.813941,1345.2,125.1,82.7,0.0
CAT-EQ-1003,2026-08-30T12:47:16Z,18.985595,72.813621,1345.2,125.3,81.8,0.0
CAT-EQ-1003,2026-08-30T13:47:16Z,18.986796,72.813597,1345.2,125.5,81.1,0.0
CAT-EQ-1003,2026-08-30T14:47:16Z,18.987875,72.814741,1345.2,125.7,79.6,0.0
CAT-EQ-1003,2026-08-30T15:47:16Z,18.987351,72.81675,1345.2,125.9,78.2,0.0
CAT-EQ-1003,2026-08-30T16:47:16Z,18.985766,72.813264,1345.2,126.1,77.4,0.0
CAT-EQ-1003,2026-08-30T17:47:16Z,18.98699,72.815633,1345.2,126.3,76.6,0.0
CAT-EQ-1003,2026-08-30T18:47:16Z,18.986308,72.816867,1345.2,126.5,75.9,0.0
CAT-EQ-1003,2026-08-30T19:47:16Z,18.987799,72.81303,1345.2,126.7,74.4,0.0
CAT-EQ-1003,2026-08-30T20:47:16Z,18.985593,72.816537,1346.0,126.7,72.3,28.9
CAT-EQ-1003,2026-08-30T21:47:16Z,18.986671,72.816083,1346.8,126.7,70.5,20.1
CAT-EQ-1003,2026-08-30T22:47:16Z,18.986931,72.816297,1347.6,126.7,70.0,22.8
CAT-EQ-1003,2026-08-30T23:47:16Z,18.98702,72.815123,1348.4,126.7,68.3,10.3
CAT-EQ-1003,2026-08-31T00:47:16Z,18.988799,72.816201,1349.2,126.7,67.0,29.8
CAT-EQ-1003,2026-08-31T01:47:16Z,18.985178,72.81433,1350.0,126.7,65.2,23.0
CAT-EQ-1003,2026-08-31T02:47:16Z,18.988716,72.816656,1350.8,126.7,63.3,20.7
CAT-EQ-1003,2026-08-31T03:47:16Z,18.986201,72.815608,1351.6,126.7,62.0,10.8
CAT-EQ-1003,2026-08-31T04:47:16Z,18.987123,72.813162,1352.4,126.7,61.0,10.7
CAT-EQ-1003,2026-08-31T05:47:16Z,18.98821,72.814095,1353.2,126.7,58.9,16.2
CAT-EQ-1003,2026-08-31T06:47:16Z,18.988179,72.81556,1354.0,126.7,56.8,18.7
CAT-EQ-1003,2026-08-31T07:47:16Z,18.987645,72.81415,1354.8,126.7,55.9,20.0
CAT-EQ-1003,2026-08-31T08:47:16Z,18.986314,72.81518,1354.8,126.9,54.5,0.0
CAT-EQ-1003,2026-08-31T09:47:16Z,18.988786,72.813083,1354.8,127.1,52.9,0.0
CAT-EQ-1003,2026-08-31T10:47:16Z,18.987687,72.814662,1354.8,127.3,51.3,0.0
CAT-EQ-1003,2026-08-31T11:47:16Z,18.988727,72.814238,1354.8,127.5,50.6,0.0
CAT-EQ-1003,2026-08-31T12:47:16Z,18.988493,72.816412,1354.8,127.7,48.4,0.0
CAT-EQ-1003,2026-08-31T13:47:16Z,18.988777,72.816861,1354.8,127.9,46.6,0.0
CAT-EQ-1003,2026-08-31T14:47:16Z,18.988118,72.814861,1354.8,128.1,44.8,0.0
CAT-EQ-1003,2026-08-31T15:47:16Z,18.988156,72.814413,1354.8,128.3,44.1,0.0
CAT-EQ-1003,2026-08-31T16:47:16Z,18.988644,72.815481,1354.8,128.5,42.4,0.0
CAT-EQ-1003,2026-08-31T17:47:16Z,18.986368,72.815088,1354.8,128.7,41.6,0.0
CAT-EQ-1003,2026-08-31T18:47:16Z,18.986406,72.814361,1354.8,128.9,39.8,0.0
CAT-EQ-1003,2026-08-31T19:47:16Z,18.988247,72.813849,1354.8,129.1,38.5,0.0
CAT-EQ-1003,2026-08-31T20:47:16Z,18.988972,72.813907,1355.6,129.1,37.8,20.9
CAT-EQ-1003,2026-08-31T21:47:16Z,18.98757,72.813796,1356.4,129.1,36.7,27.8
CAT-EQ-1003,2026-08-31T22:47:16Z,18.988736,72.815595,1357.2,129.1,34.5,94.5
CAT-EQ-1003,2026-08-31T23:47:16Z,18.988372,72.815379,1358.0,129.1,33.9,25.9
CAT-EQ-1003,2026-09-01T00:47:16Z,18.987904,72.814363,1358.8,129.1,31.7,7.9
CAT-EQ-1003,2026-09-01T01:47:16Z,18.988289,72.814174,1359.6,129.1,30.6,5.8
CAT-EQ-1003,2026-09-01T02:47:16Z,18.986033,72.814518,1360.4,129.1,29.9,6.4
CAT-EQ-1003,2026-09-01T03:47:16Z,18.9853,72.814234,1361.2,129.1,28.5,13.5
CAT-EQ-1003,2026-09-01T04:47:16Z,18.988478,72.816726,1362.0,129.1,26.8,5.6
CAT-EQ-1003,2026-09-01T05:47:16Z,18.986335,72.816554,1362.8,129.1,25.8,26.3
CAT-EQ-1003,2026-09-01T06:47:16Z,18.988366,72.815201,1363.6,129.1,24.9,10.3
CAT-EQ-1003,2026-09-01T07:47:16Z,18.987762,72.814189,1364.4,129.1,23.4,26.5
CAT-EQ-1003,2026-09-01T08:47:16Z,18.985163,72.816675,1364.4,129.3,21.6,0.0
CAT-EQ-1003,2026-09-01T09:47:16Z,18.985275,72.816796,1364.4,129.5,21.0,0.0
CAT-EQ-1003,2026-09-01T10:47:16Z,18.986445,72.815168,1364.4,129.7,95.0,0.0
CAT-EQ-1003,2026-09-01T11:47:16Z,18.985328,72.813674,1364.4,129.9,93.2,0.0
CAT-EQ-1003,2026-09-01T12:47:16Z,18.985067,72.813874,1364.4,130.1,91.6,0.0
CAT-EQ-1003,2026-09-01T13:47:16Z,18.987039,72.816959,1364.4,130.3,89.6,0.0
CAT-EQ-1003,2026-09-01T14:47:16Z,18.988105,72.81375,1364.4,130.5,87.8,0.0
CAT-EQ-1003,2026-09-01T15:47:16Z,18.98577,72.815111,1364.4,130.7,86.1,0.0
CAT-EQ-1003,2026-09-01T16:47:16Z,18.986151,72.813996,1364.4,130.9,84.1,0.0
CAT-EQ-1003,2026-09-01T17:47:16Z,18.986991,72.816911,1364.4,131.1,82.5,0.0
CAT-EQ-1003,2026-09-01T18:47:16Z,18.985737,72.815563,1364.4,131.3,81.8,0.0
CAT-EQ-1003,2026-09-01T19:47:16Z,18.988993,72.81598,1364.4,131.5,81.2,0.0
CAT-EQ-1003,2026-09-01T20:47:16Z,18.987298,72.815607,1365.2,131.5,79.1,22.1
CAT-EQ-1003,2026-09-01T21:47:16Z,18.985578,72.815897,1366.0,131.5,78.2,94.5
CAT-EQ-1003,2026-09-01T22:47:16Z,18.987721,72.814774,1366.8,131.5,76.6,26.7
CAT-EQ-1003,2026-09-01T23:47:16Z,18.988432,72.815649,1367.6,131.5,74.6,20.9
CAT-EQ-1003,2026-09-02T00:47:16Z,18.985634,72.816126,1368.4,131.5,73.4,28.7
CAT-EQ-1003,2026-09-02T01:47:16Z,18.986149,72.814134,1369.2,131.5,72.7,23.7
CAT-EQ-1003,2026-09-02T02:47:16Z,18.986818,72.814213,1370.0,131.5,72.1,24.2
CAT-EQ-1003,2026-09-02T03:47:16Z,18.986079,72.814921,1370.8,131.5,69.9,10.0
CAT-EQ-1003,2026-09-02T04:47:16Z,18.988946,72.815207,1371.6,131.5,68.8,8.3
CAT-EQ-1003,2026-09-02T05:47:16Z,18.985395,72.816448,1372.4,131.5,67.8,8.6
CAT-EQ-1003,2026-09-02T06:47:16Z,18.985428,72.816595,1373.2,131.5,65.7,12.8
CAT-EQ-1003,2026-09-02T07:47:16Z,18.987298,72.816698,1374.0,131.5,63.8,11.1
CAT-EQ-1003,2026-09-02T08:47:16Z,18.988834,72.81431,1374.0,131.7,63.3,0.0
CAT-EQ-1003,2026-09-02T09:47:16Z,18.985774,72.813434,1374.0,131.9,62.8,0.0
CAT-EQ-1003,2026-09-02T10:47:16Z,18.987345,72.815515,1374.0,132.1,60.9,0.0
CAT-EQ-1003,2026-09-02T11:47:16Z,18.98652,72.815498,1374.0,132.3,59.8,0.0
CAT-EQ-1003,2026-09-02T12:47:16Z,18.988036,72.81513,1374.0,132.5,58.7,0.0
CAT-EQ-1004,2026-08-19T13:47:16Z,23.618925,87.131466,1003.2,97.7,93.0,0.0
CAT-EQ-1004,2026-08-19T14:47:16Z,23.620724,87.131904,1003.2,97.9,92.4,0.0
CAT-EQ-1004,2026-08-19T15:47:16Z,23.618387,87.129026,1003.2,98.1,91.5,0.0
CAT-EQ-1004,2026-08-19T16:47:16Z,23.621559,87.131572,1003.2,98.3,89.9,0.0
CAT-EQ-1004,2026-08-19T17:47:16Z,23.619001,87.130393,1003.2,98.5,89.2,0.0
CAT-EQ-1004,2026-08-19T18:47:16Z,23.619108,87.128668,1003.2,98.7,87.9,0.0
CAT-EQ-1004,2026-08-19T19:47:16Z,23.621969,87.131183,1003.2,98.9,86.6,0.0
CAT-EQ-1004,2026-08-19T20:47:16Z,23.618,87.130786,1004.0,98.9,85.1,7.5
CAT-EQ-1004,2026-08-19T21:47:16Z,23.621923,87.130287,1004.8,98.9,83.4,23.8
CAT-EQ-1004,2026-08-19T22:47:16Z,23.618718,87.131309,1005.6,98.9,82.8,9.8
CAT-EQ-1004,2026-08-19T23:47:16Z,23.618126,87.130903,1006.4,98.9,81.2,12.4
CAT-EQ-1004,2026-08-20T00:47:16Z,23.619727,87.130752,1007.2,98.9,79.3,14.2
CAT-EQ-1004,2026-08-20T01:47:16Z,23.6187,87.131372,1008.0,98.9,78.7,9.0
CAT-EQ-1004,2026-08-20T02:47:16Z,23.619738,87.130799,1008.8,98.9,77.5,7.1
CAT-EQ-1004,2026-08-20T03:47:16Z,23.621604,87.130367,1009.6,98.9,76.1,22.8
CAT-EQ-1004,2026-08-20T04:47:16Z,23.620377,87.130642,1010.4,98.9,74.2,19.6
CAT-EQ-1004,2026-08-20T05:47:16Z,23.619263,87.130425,1011.2,98.9,73.0,16.2
CAT-EQ-1004,2026-08-20T06:47:16Z,23.62109,87.129859,1012.0,98.9,72.0,25.0
CAT-EQ-1004,2026-08-20T07:47:16Z,23.620948,87.130134,1012.8,98.9,71.4,19.5
CAT-EQ-1004,2026-08-20T08:47:16Z,23.62085,87.131267,1012.8,99.1,69.8,0.0
CAT-EQ-1004,2026-08-20T09:47:16Z,23.618962,87.128203,1012.8,99.3,67.9,0.0
