equipment_id,timestamp,speed,fuel_level,idle_hours,engine_hours,excessive_speed,rapid_fuel_drop,excessive_idle,anomaly_score,is_anomaly
CAT-EQ-1003,2026-08-29T00:47:16Z,20.1,25.5,121.9,1330.0,0,0,0,0.106,0
CAT-EQ-1003,2026-08-29T01:47:16Z,15.9,23.5,121.9,1330.8,0,0,0,0.327,0
CAT-EQ-1003,2026-08-29T02:47:16Z,12.5,22.6,121.9,1331.6,0,0,0,0.263,0
CAT-EQ-1003,2026-08-29T03:47:16Z,16.6,21.4,121.9,1332.4,0,0,0,0.414,0
CAT-EQ-1003,2026-08-29T04:47:16Z,28.1,20.1,121.9,1333.2,0,0,0,0.252,0
CAT-EQ-1003,2026-08-29T05:47:16Z,20.0,95.0,121.9,1334.0,0,0,0,0.268,0
CAT-EQ-1003,2026-08-29T06:47:16Z,13.8,94.2,121.9,1334.8,0,0,0,0.349,0
CAT-EQ-1003,2026-08-29T07:47:16Z,11.7,92.8,121.9,1335.6,0,0,0,0.379,0
CAT-EQ-1003,2026-08-29T08:47:16Z,0.0,91.8,122.1,1335.6,0,0,0,0.143,0
CAT-EQ-1003,2026-08-29T09:47:16Z,0.0,90.0,122.3,1335.6,0,0,0,0.355,0
CAT-EQ-1003,2026-08-29T10:47:16Z,0.0,87.9,122.5,1335.6,0,0,0,0.331,0
CAT-EQ-1003,2026-08-29T11:47:16Z,0.0,86.9,122.7,1335.6,0,0,0,0.133,0
CAT-EQ-1003,2026-08-29T12:47:16Z,0.0,86.4,122.9,1335.6,0,0,0,0.168,0
CAT-EQ-1003,2026-08-29T13:47:16Z,0.0,84.5,123.1,1335.6,0,0,0,0.189,0
CAT-EQ-1003,2026-08-29T14:47:16Z,0.0,60.5,123.3,1335.6,0,1,0,0.693,1
CAT-EQ-1003,2026-08-29T15:47:16Z,0.0,59.2,123.5,1335.6,0,0,0,0.273,0
CAT-EQ-1003,2026-08-29T16:47:16Z,0.0,57.1,123.7,1335.6,0,0,0,0.398,0
CAT-EQ-1003,2026-08-29T17:47:16Z,0.0,55.7,123.9,1335.6,0,0,0,0.216,0
CAT-EQ-1003,2026-08-29T18:47:16Z,0.0,54.1,124.1,1335.6,0,0,0,0.339,0
CAT-EQ-1003,2026-08-29T19:47:16Z,0.0,53.1,124.3,1335.6,0,0,0,0.195,0
CAT-EQ-1003,2026-08-29T20:47:16Z,28.5,51.0,124.3,1336.4,0,0,0,0.381,0
CAT-EQ-1003,2026-08-29T21:47:16Z,11.4,49.0,124.3,1337.2,0,0,0,0.263,0
CAT-EQ-1003,2026-08-29T22:47:16Z,8.8,47.9,124.3,1338.0,0,0,0,0.216,0
CAT-EQ-1003,2026-08-29T23:47:16Z,7.0,45.8,124.3,1338.8,0,0,0,0.411,0
CAT-EQ-1003,2026-08-30T00:47:16Z,15.9,44.5,124.3,1339.6,0,0,0,0.141,0
CAT-EQ-1003,2026-08-30T01:47:16Z,10.9,42.4,124.3,1340.4,0,0,0,0.397,0
CAT-EQ-1003,2026-08-30T02:47:16Z,12.2,41.6,124.3,1341.2,0,0,0,0.129,0
CAT-EQ-1003,2026-08-30T03:47:16Z,7.1,95.0,124.3,1342.0,0,1,0,0.632,1
CAT-EQ-1003,2026-08-30T04:47:16Z,29.3,92.8,124.3,1342.8,0,0,0,0.147,0
CAT-EQ-1003,2026-08-30T05:47:16Z,29.6,90.9,124.3,1343.6,0,0,0,0.114,0
CAT-EQ-1003,2026-08-30T06:47:16Z,27.3,89.4,124.3,1344.4,0,0,0,0.388,0
CAT-EQ-1003,2026-08-30T07:47:16Z,9.8,87.2,124.3,1345.2,0,0,0,0.315,0
CAT-EQ-1003,2026-08-30T08:47:16Z,0.0,86.2,124.5,1345.2,0,0,0,0.191,0
CAT-EQ-1003,2026-08-30T09:47:16Z,0.0,85.6,124.7,1345.2,0,0,0,0.111,0
CAT-EQ-1003,2026-08-30T10:47:16Z,0.0,83.9,124.9,1345.2,0,0,0,0.278,0
CAT-EQ-1003,2026-08-30T11:47:16Z,0.0,82.7,125.1,1345.2,0,0,0,0.445,0
CAT-EQ-1003,2026-08-30T12:47:16Z,0.0,81.8,125.3,1345.2,0,0,0,0.128,0
CAT-EQ-1003,2026-08-30T13:47:16Z,0.0,81.1,125.5,1345.2,0,0,0,0.126,0
CAT-EQ-1003,2026-08-30T14:47:16Z,0.0,79.6,125.7,1345.2,0,0,0,0.143,0
CAT-EQ-1003,2026-08-30T15:47:16Z,0.0,78.2,125.9,1345.2,0,0,0,0.173,0
CAT-EQ-1003,2026-08-30T16:47:16Z,0.0,77.4,126.1,1345.2,0,0,0,0.111,0
CAT-EQ-1003,2026-08-30T17:47:16Z,0.0,76.6,126.3,1345.2,0,0,0,0.239,0
CAT-EQ-1003,2026-08-30T18:47:16Z,0.0,75.9,126.5,1345.2,0,0,0,0.248,0
CAT-EQ-1003,2026-08-30T19:47:16Z,0.0,74.4,126.7,1345.2,0,0,0,0.374,0
CAT-EQ-1003,2026-08-30T20:47:16Z,28.9,72.3,126.7,1346.0,0,0,0,0.184,0
CAT-EQ-1003,2026-08-30T21:47:16Z,20.1,70.5,126.7,1346.8,0,0,0,0.321,0
CAT-EQ-1003,2026-08-30T22:47:16Z,22.8,70.0,126.7,1347.6,0,0,0,0.275,0
CAT-EQ-1003,2026-08-30T23:47:16Z,10.3,68.3,126.7,1348.4,0,0,0,0.411,0
CAT-EQ-1003,2026-08-31T00:47:16Z,29.8,67.0,126.7,1349.2,0,0,0,0.259,0
CAT-EQ-1003,2026-08-31T01:47:16Z,23.0,65.2,126.7,1350.0,0,0,0,0.243,0
CAT-EQ-1003,2026-08-31T02:47:16Z,20.7,63.3,126.7,1350.8,0,0,0,0.313,0
CAT-EQ-1003,2026-08-31T03:47:16Z,10.8,62.0,126.7,1351.6,0,0,0,0.114,0
CAT-EQ-1003,2026-08-31T04:47:16Z,10.7,61.0,126.7,1352.4,0,0,0,0.433,0
CAT-EQ-1003,2026-08-31T05:47:16Z,16.2,58.9,126.7,1353.2,0,0,0,0.385,0
CAT-EQ-1003,2026-08-31T06:47:16Z,18.7,56.8,126.7,1354.0,0,0,0,0.207,0
CAT-EQ-1003,2026-08-31T07:47:16Z,20.0,55.9,126.7,1354.8,0,0,0,0.141,0
CAT-EQ-1003,2026-08-31T08:47:16Z,0.0,54.5,126.9,1354.8,0,0,0,0.17,0
CAT-EQ-1003,2026-08-31T09:47:16Z,0.0,52.9,127.1,1354.8,0,0,0,0.145,0
CAT-EQ-1003,2026-08-31T10:47:16Z,0.0,51.3,127.3,1354.8,0,0,0,0.417,0
CAT-EQ-1003,2026-08-31T11:47:16Z,0.0,50.6,127.5,1354.8,0,0,0,0.29,0
CAT-EQ-1003,2026-08-31T12:47:16Z,0.0,48.4,127.7,1354.8,0,0,0,0.101,0
CAT-EQ-1003,2026-08-31T13:47:16Z,0.0,46.6,127.9,1354.8,0,0,0,0.14,0
CAT-EQ-1003,2026-08-31T14:47:16Z,0.0,44.8,128.1,1354.8,0,0,0,0.143,0
CAT-EQ-1003,2026-08-31T15:47:16Z,0.0,44.1,128.3,1354.8,0,0,0,0.236,0
CAT-EQ-1003,2026-08-31T16:47:16Z,0.0,42.4,128.5,1354.8,0,0,0,0.439,0
CAT-EQ-1003,2026-08-31T17:47:16Z,0.0,41.6,128.7,1354.8,0,0,0,0.341,0
CAT-EQ-1003,2026-08-31T18:47:16Z,0.0,39.8,128.9,1354.8,0,0,0,0.236,0
CAT-EQ-1003,2026-08-31T19:47:16Z,0.0,38.5,129.1,1354.8,0,0,0,0.167,0
CAT-EQ-1003,2026-08-31T20:47:16Z,20.9,37.8,129.1,1355.6,0,0,0,0.33,0
CAT-EQ-1003,2026-08-31T21:47:16Z,27.8,36.7,129.1,1356.4,0,0,0,0.115,0
CAT-EQ-1003,2026-08-31T22:47:16Z,94.5,34.5,129.1,1357.2,1,0,0,0.745,1
CAT-EQ-1003,2026-08-31T23:47:16Z,25.9,33.9,129.1,1358.0,0,0,0,0.296,0
CAT-EQ-1003,2026-09-01T00:47:16Z,7.9,31.7,129.1,1358.8,0,0,0,0.319,0
CAT-EQ-1003,2026-09-01T01:47:16Z,5.8,30.6,129.1,1359.6,0,0,0,0.401,0
CAT-EQ-1003,2026-09-01T02:47:16Z,6.4,29.9,129.1,1360.4,0,0,0,0.154,0
CAT-EQ-1003,2026-09-01T03:47:16Z,13.5,28.5,129.1,1361.2,0,0,0,0.205,0
CAT-EQ-1003,2026-09-01T04:47:16Z,5.6,26.8,129.1,1362.0,0,0,0,0.311,0
CAT-EQ-1003,2026-09-01T05:47:16Z,26.3,25.8,129.1,1362.8,0,0,0,0.164,0
CAT-EQ-1003,2026-09-01T06:47:16Z,10.3,24.9,129.1,1363.6,0,0,0,0.289,0
CAT-EQ-1003,2026-09-01T07:47:16Z,26.5,23.4,129.1,1364.4,0,0,0,0.293,0
CAT-EQ-1003,2026-09-01T08:47:16Z,0.0,21.6,129.3,1364.4,0,0,0,0.247,0
CAT-EQ-1003,2026-09-01T09:47:16Z,0.0,21.0,129.5,1364.4,0,0,0,0.306,0
CAT-EQ-1003,2026-09-01T10:47:16Z,0.0,95.0,129.7,1364.4,0,0,0,0.192,0
CAT-EQ-1003,2026-09-01T11:47:16Z,0.0,93.2,129.9,1364.4,0,0,0,0.327,0
CAT-EQ-1003,2026-09-01T12:47:16Z,0.0,91.6,130.1,1364.4,0,0,0,0.348,0
CAT-EQ-1003,2026-09-01T13:47:16Z,0.0,89.6,130.3,1364.4,0,0,0,0.102,0
CAT-EQ-1003,2026-09-01T14:47:16Z,0.0,87.8,130.5,1364.4,0,0,0,0.292,0
CAT-EQ-1003,2026-09-01T15:47:16Z,0.0,86.1,130.7,1364.4,0,0,0,0.22,0
CAT-EQ-1003,2026-09-01T16:47:16Z,0.0,84.1,130.9,1364.4,0,0,0,0.4,0
CAT-EQ-1003,2026-09-01T17:47:16Z,0.0,82.5,131.1,1364.4,0,0,0,0.242,0
CAT-EQ-1003,2026-09-01T18:47:16Z,0.0,81.8,131.3,1364.4,0,0,0,0.142,0
CAT-EQ-1003,2026-09-01T19:47:16Z,0.0,81.2,131.5,1364.4,0,0,0,0.356,0
CAT-EQ-1003,2026-09-01T20:47:16Z,22.1,79.1,131.5,1365.2,0,0,0,0.351,0
CAT-EQ-1003,2026-09-01T21:47:16Z,94.5,78.2,131.5,1366.0,1,0,0,0.875,1
CAT-EQ-1003,2026-09-01T22:47:16Z,26.7,76.6,131.5,1366.8,0,0,0,0.171,0
CAT-EQ-1003,2026-09-01T23:47:16Z,20.9,74.6,131.5,1367.6,0,0,0,0.271,0
CAT-EQ-1003,2026-09-02T00:47:16Z,28.7,73.4,131.5,1368.4,0,0,0,0.392,0
CAT-EQ-1003,2026-09-02T01:47:16Z,23.7,72.7,131.5,1369.2,0,0,0,0.162,0
CAT-EQ-1003,2026-09-02T02:47:16Z,24.2,72.1,131.5,1370.0,0,0,0,0.179,0
CAT-EQ-1003,2026-09-02T03:47:16Z,10.0,69.9,131.5,1370.8,0,0,0,0.253,0
CAT-EQ-1003,2026-09-02T04:47:16Z,8.3,68.8,131.5,1371.6,0,0,0,0.325,0
CAT-EQ-1003,2026-09-02T05:47:16Z,8.6,67.8,131.5,1372.4,0,0,0,0.281,0
CAT-EQ-1003,2026-09-02T06:47:16Z,12.8,65.7,131.5,1373.2,0,0,0,0.188,0
CAT-EQ-1003,2026-09-02T07:47:16Z,11.1,63.8,131.5,1374.0,0,0,0,0.423,0
CAT-EQ-1003,2026-09-02T08:47:16Z,0.0,63.3,131.7,1374.0,0,0,0,0.341,0
CAT-EQ-1003,2026-09-02T09:47:16Z,0.0,62.8,131.9,1374.0,0,0,0,0.207,0
CAT-EQ-1003,2026-09-02T10:47:16Z,0.0,60.9,132.1,1374.0,0,0,0,0.334,0
CAT-EQ-1003,2026-09-02T11:47:16Z,0.0,59.8,132.3,1374.0,0,0,0,0.412,0
CAT-EQ-1003,2026-09-02T12:47:16Z,0.0,58.7,132.5,1374.0,0,0,0,0.273,0
CAT-EQ-1004,2026-08-19T13:47:16Z,0.0,93.0,97.7,1003.2,0,0,0,0.172,0
CAT-EQ-1004,2026-08-19T14:47:16Z,0.0,92.4,97.9,1003.2,0,0,0,0.254,0
CAT-EQ-1004,2026-08-19T15:47:16Z,0.0,91.5,98.1,1003.2,0,0,0,0.421,0
CAT-EQ-1004,2026-08-19T16:47:16Z,0.0,89.9,98.3,1003.2,0,0,0,0.133,0
CAT-EQ-1004,2026-08-19T17:47:16Z,0.0,89.2,98.5,1003.2,0,0,0,0.361,0
CAT-EQ-1004,2026-08-19T18:47:16Z,0.0,87.9,98.7,1003.2,0,0,0,0.365,0
CAT-EQ-1004,2026-08-19T19:47:16Z,0.0,86.6,98.9,1003.2,0,0,0,0.411,0
CAT-EQ-1004,2026-08-19T20:47:16Z,7.5,85.1,98.9,1004.0,0,0,0,0.427,0
CAT-EQ-1004,2026-08-19T21:47:16Z,23.8,83.4,98.9,1004.8,0,0,0,0.334,0
CAT-EQ-1004,2026-08-19T22:47:16Z,9.8,82.8,98.9,1005.6,0,0,0,0.169,0
CAT-EQ-1004,2026-08-19T23:47:16Z,12.4,81.2,98.9,1006.4,0,0,0,0.353,0
CAT-EQ-1004,2026-08-20T00:47:16Z,14.2,79.3,98.9,1007.2,0,0,0,0.392,0
CAT-EQ-1004,2026-08-20T01:47:16Z,9.0,78.7,98.9,1008.0,0,0,0,0.247,0
CAT-EQ-1004,2026-08-20T02:47:16Z,7.1,77.5,98.9,1008.8,0,0,0,0.158,0
CAT-EQ-1004,2026-08-20T03:47:16Z,22.8,76.1,98.9,1009.6,0,0,0,0.437,0
CAT-EQ-1004,2026-08-20T04:47:16Z,19.6,74.2,98.9,1010.4,0,0,0,0.175,0
CAT-EQ-1004,2026-08-20T05:47:16Z,16.2,73.0,98.9,1011.2,0,0,0,0.424,0
CAT-EQ-1004,2026-08-20T06:47:16Z,25.0,72.0,98.9,1012.0,0,0,0,0.132,0
CAT-EQ-1004,2026-08-20T07:47:16Z,19.5,71.4,98.9,1012.8,0,0,0,0.4,0
CAT-EQ-1004,2026-08-20T08:47:16Z,0.0,69.8,99.1,1012.8,0,0,0,0.118,0
CAT-EQ-1004,2026-08-20T09:47:16Z,0.0,67.9,99.3,1012.8,0,0,0,0.4,0
CAT-EQ-1004,2026-08-20T10:47:16Z,0.0,66.5,99.5,1012.8,0,0,0,0.133,0
CAT-EQ-1004,2026-08-20T11:47:16Z,0.0,64.6,99.7,1012.8,0,0,0,0.393,0
CAT-EQ-1004,2026-08-20T12:47:16Z,0.0,62.9,99.9,1012.8,0,0,0,0.255,0
CAT-EQ-1004,2026-08-20T13:47:16Z,0.0,62.3,100.1,1012.8,0,0,0,0.338,0
CAT-EQ-1004,2026-08-20T14:47:16Z,0.0,61.7,100.3,1012.8,0,0,0,0.333,0
CAT-EQ-1004,2026-08-20T15:47:16Z,0.0,61.2,100.5,1012.8,0,0,0,0.383,0
CAT-EQ-1004,2026-08-20T16:47:16Z,0.0,60.3,100.7,1012.8,0,0,0,0.374,0
CAT-EQ-1004,2026-08-20T17:47:16Z,0.0,58.5,100.9,1012.8,0,0,0,0.352,0
CAT-EQ-1004,2026-08-20T18:47:16Z,0.0,56.9,101.1,1012.8,0,0,0,0.201,0
CAT-EQ-1004,2026-08-20T19:47:16Z,0.0,55.4,101.3,1012.8,0,0,0,0.289,0
CAT-EQ-1004,2026-08-20T20:47:16Z,12.2,54.7,101.3,1013.6,0,0,0,0.318,0
CAT-EQ-1004,2026-08-20T21:47:16Z,6.1,53.4,101.3,1014.4,0,0,0,0.101,0
CAT-EQ-1004,2026-08-20T22:47:16Z,11.5,52.4,101.3,1015.2,0,0,0,0.286,0
CAT-EQ-1004,2026-08-20T23:47:16Z,15.1,51.6,101.3,1016.0,0,0,0,0.213,0
CAT-EQ-1004,2026-08-21T00:47:16Z,21.5,49.8,101.3,1016.8,0,0,0,0.35,0
CAT-EQ-1004,2026-08-21T01:47:16Z,20.6,48.6,101.3,1017.6,0,0,0,0.316,0
CAT-EQ-1004,2026-08-21T02:47:16Z,24.7,47.0,101.3,1018.4,0,0,0,0.165,0
CAT-EQ-1004,2026-08-21T03:47:16Z,6.6,46.3,101.3,1019.2,0,0,0,0.143,0
CAT-EQ-1004,2026-08-21T04:47:16Z,18.9,22.3,101.3,1020.0,0,1,0,0.9,1
CAT-EQ-1004,2026-08-21T05:47:16Z,9.4,20.2,101.3,1020.8,0,0,0,0.367,0
CAT-EQ-1004,2026-08-21T06:47:16Z,18.2,95.0,101.3,1021.6,0,0,0,0.317,0
CAT-EQ-1004,2026-08-21T07:47:16Z,12.4,93.4,101.3,1022.4,0,0,0,0.156,0
CAT-EQ-1004,2026-08-21T08:47:16Z,0.0,91.6,101.5,1022.4,0,0,0,0.285,0
CAT-EQ-1004,2026-08-21T09:47:16Z,0.0,89.8,101.7,1022.4,0,0,0,0.388,0
CAT-EQ-1004,2026-08-21T10:47:16Z,0.0,88.7,101.9,1022.4,0,0,0,0.365,0
CAT-EQ-1004,2026-08-21T11:47:16Z,0.0,87.5,102.1,1022.4,0,0,0,0.219,0
CAT-EQ-1004,2026-08-21T12:47:16Z,0.0,85.3,102.3,1022.4,0,0,0,0.13,0
CAT-EQ-1004,2026-08-21T13:47:16Z,0.0,84.4,102.5,1022.4,0,0,0,0.385,0
CAT-EQ-1004,2026-08-21T14:47:16Z,0.0,82.6,102.7,1022.4,0,0,0,0.295,0
CAT-EQ-1004,2026-08-21T15:47:16Z,0.0,80.4,102.9,1022.4,0,0,0,0.263,0
CAT-EQ-1004,2026-08-21T16:47:16Z,0.0,78.7,103.1,1022.4,0,0,0,0.12,0
CAT-EQ-1004,2026-08-21T17:47:16Z,0.0,76.7,103.3,1022.4,0,0,0,0.224,0
CAT-EQ-1004,2026-08-21T18:47:16Z,0.0,75.6,103.5,1022.4,0,0,0,0.178,0
CAT-EQ-1004,2026-08-21T19:47:16Z,0.0,75.0,103.7,1022.4,0,0,0,0.352,0
CAT-EQ-1004,2026-08-21T20:47:16Z,24.7,74.1,103.7,1023.2,0,0,0,0.169,0
CAT-EQ-1004,2026-08-21T21:47:16Z,10.4,73.2,103.7,1024.0,0,0,0,0.353,0
CAT-EQ-1004,2026-08-21T22:47:16Z,28.9,71.9,103.7,1024.8,0,0,0,0.236,0
CAT-EQ-1004,2026-08-21T23:47:16Z,16.5,70.4,103.7,1025.6,0,0,0,0.104,0
CAT-EQ-1004,2026-08-22T00:47:16Z,9.6,69.9,103.7,1026.4,0,0,0,0.139,0
CAT-EQ-1004,2026-08-22T01:47:16Z,8.2,69.0,103.7,1027.2,0,0,0,0.346,0
CAT-EQ-1004,2026-08-22T02:47:16Z,11.6,68.3,103.7,1028.0,0,0,0,0.101,0
CAT-EQ-1004,2026-08-22T03:47:16Z,20.5,66.4,103.7,1028.8,0,0,0,0.209,0
CAT-EQ-1004,2026-08-22T04:47:16Z,6.8,64.6,103.7,1029.6,0,0,0,0.179,0
CAT-EQ-1004,2026-08-22T05:47:16Z,14.9,63.1,103.7,1030.4,0,0,0,0.16,0
CAT-EQ-1004,2026-08-22T06:47:16Z,23.1,61.8,103.7,1031.2,0,0,0,0.217,0
CAT-EQ-1004,2026-08-22T07:47:16Z,15.5,60.1,103.7,1032.0,0,0,0,0.282,0
CAT-EQ-1004,2026-08-22T08:47:16Z,0.0,58.2,103.9,1032.0,0,0,0,0.218,0
CAT-EQ-1004,2026-08-22T09:47:16Z,0.0,56.9,104.1,1032.0,0,0,0,0.343,0
CAT-EQ-1004,2026-08-22T10:47:16Z,0.0,55.1,104.3,1032.0,0,0,0,0.168,0
CAT-EQ-1004,2026-08-22T11:47:16Z,0.0,54.3,104.5,1032.0,0,0,0,0.131,0
CAT-EQ-1004,2026-08-22T12:47:16Z,0.0,53.5,104.7,1032.0,0,0,0,0.361,0
CAT-EQ-1004,2026-08-22T13:47:16Z,0.0,52.6,104.9,1032.0,0,0,0,0.386,0
CAT-EQ-1004,2026-08-22T14:47:16Z,0.0,51.1,105.1,1032.0,0,0,0,0.249,0
CAT-EQ-1004,2026-08-22T15:47:16Z,0.0,49.6,105.3,1032.0,0,0,0,0.202,0
CAT-EQ-1004,2026-08-22T16:47:16Z,0.0,48.6,105.5,1032.0,0,0,0,0.445,0
CAT-EQ-1004,2026-08-22T17:47:16Z,0.0,47.7,105.7,1032.0,0,0,0,0.358,0
CAT-EQ-1004,2026-08-22T18:47:16Z,0.0,46.8,105.9,1032.0,0,0,0,0.143,0
CAT-EQ-1004,2026-08-22T19:47:16Z,0.0,45.1,106.1,1032.0,0,0,0,0.278,0
CAT-EQ-1004,2026-08-22T20:47:16Z,29.8,44.1,106.1,1032.8,0,0,0,0.35,0
CAT-EQ-1004,2026-08-22T21:47:16Z,16.3,43.0,106.1,1033.6,0,0,0,0.43,0
CAT-EQ-1004,2026-08-22T22:47:16Z,15.5,41.0,106.1,1034.4,0,0,0,0.325,0
CAT-EQ-1004,2026-08-22T23:47:16Z,24.0,39.2,106.1,1035.2,0,0,0,0.283,0
CAT-EQ-1004,2026-08-23T00:47:16Z,8.6,37.6,106.1,1036.0,0,0,0,0.298,0
CAT-EQ-1004,2026-08-23T01:47:16Z,12.4,36.1,106.1,1036.8,0,0,0,0.434,0
CAT-EQ-1004,2026-08-23T02:47:16Z,27.3,34.3,106.1,1037.6,0,0,0,0.372,0
CAT-EQ-1004,2026-08-23T03:47:16Z,15.7,33.7,106.1,1038.4,0,0,0,0.295,0
CAT-EQ-1004,2026-08-23T04:47:16Z,8.9,32.5,106.1,1039.2,0,0,0,0.161,0
CAT-EQ-1004,2026-08-23T05:47:16Z,10.4,31.6,106.1,1040.0,0,0,0,0.332,0
CAT-EQ-1004,2026-08-23T06:47:16Z,27.7,30.2,106.1,1040.8,0,0,0,0.106,0
CAT-EQ-1004,2026-08-23T07:47:16Z,25.5,95.0,106.1,1041.6,0,1,0,0.832,1
CAT-EQ-1004,2026-08-23T08:47:16Z,0.0,93.5,106.3,1041.6,0,0,0,0.382,0
CAT-EQ-1004,2026-08-23T09:47:16Z,0.0,91.7,106.5,1041.6,0,0,0,0.331,0
CAT-EQ-1004,2026-08-23T10:47:16Z,0.0,90.3,106.7,1041.6,0,0,0,0.423,0
CAT-EQ-1004,2026-08-23T11:47:16Z,0.0,88.4,106.9,1041.6,0,0,0,0.409,0
CAT-EQ-1004,2026-08-23T12:47:16Z,0.0,87.4,107.1,1041.6,0,0,0,0.142,0
CAT-EQ-1004,2026-08-23T13:47:16Z,0.0,86.2,107.3,1041.6,0,0,0,0.371,0
CAT-EQ-1004,2026-08-23T14:47:16Z,0.0,84.2,107.5,1041.6,0,0,0,0.157,0
CAT-EQ-1004,2026-08-23T15:47:16Z,0.0,60.2,107.7,1041.6,0,1,0,0.81,1
CAT-EQ-1004,2026-08-23T16:47:16Z,0.0,58.0,107.9,1041.6,0,0,0,0.236,0
CAT-EQ-1004,2026-08-23T17:47:16Z,0.0,57.1,108.1,1041.6,0,0,0,0.388,0
CAT-EQ-1004,2026-08-23T18:47:16Z,0.0,56.0,108.3,1041.6,0,0,0,0.128,0
CAT-EQ-1004,2026-08-23T19:47:16Z,0.0,54.2,108.5,1041.6,0,0,0,0.162,0
CAT-EQ-1004,2026-08-23T20:47:16Z,20.7,53.0,108.5,1042.4,0,0,0,0.355,0
CAT-EQ-1004,2026-08-23T21:47:16Z,10.5,51.6,108.5,1043.2,0,0,0,0.157,0
CAT-EQ-1004,2026-08-23T22:47:16Z,22.9,50.5,108.5,1044.0,0,0,0,0.309,0
CAT-EQ-1004,2026-08-23T23:47:16Z,13.6,48.5,108.5,1044.8,0,0,0,0.423,0
CAT-EQ-1004,2026-08-24T00:47:16Z,28.1,46.4,108.5,1045.6,0,0,0,0.108,0
CAT-EQ-1004,2026-08-24T01:47:16Z,28.4,44.2,108.5,1046.4,0,0,0,0.131,0
CAT-EQ-1004,2026-08-24T02:47:16Z,8.3,42.2,108.5,1047.2,0,0,0,0.24,0
CAT-EQ-1004,2026-08-24T03:47:16Z,16.7,41.3,108.5,1048.0,0,0,0,0.337,0
CAT-EQ-1004,2026-08-24T04:47:16Z,7.0,40.4,108.5,1048.8,0,0,0,0.443,0
CAT-EQ-1004,2026-08-24T05:47:16Z,12.9,38.3,108.5,1049.6,0,0,0,0.257,0
CAT-EQ-1004,2026-08-24T06:47:16Z,27.3,36.8,108.5,1050.4,0,0,0,0.303,0
CAT-EQ-1004,2026-08-24T07:47:16Z,6.2,36.2,108.5,1051.2,0,0,0,0.2,0
CAT-EQ-1004,2026-08-24T08:47:16Z,0.0,34.5,108.7,1051.2,0,0,0,0.287,0
CAT-EQ-1004,2026-08-24T09:47:16Z,0.0,32.8,108.9,1051.2,0,0,0,0.42,0
CAT-EQ-1004,2026-08-24T10:47:16Z,0.0,31.2,109.1,1051.2,0,0,0,0.306,0
CAT-EQ-1004,2026-08-24T11:47:16Z,0.0,30.4,109.3,1051.2,0,0,0,0.16,0
CAT-EQ-1004,2026-08-24T12:47:16Z,0.0,29.0,109.5,1051.2,0,0,0,0.182,0
CAT-EQ-1004,2026-08-24T13:47:16Z,0.0,27.0,109.7,1051.2,0,0,0,0.397,0
CAT-EQ-1004,2026-08-24T14:47:16Z,0.0,26.0,109.9,1051.2,0,0,0,0.363,0
CAT-EQ-1004,2026-08-24T15:47:16Z,0.0,24.2,110.1,1051.2,0,0,0,0.25,0
CAT-EQ-1004,2026-08-24T16:47:16Z,0.0,22.9,110.3,1051.2,0,0,0,0.428,0
CAT-EQ-1004,2026-08-24T17:47:16Z,0.0,21.1,110.5,1051.2,0,0,0,0.228,0
CAT-EQ-1004,2026-08-24T18:47:16Z,0.0,20.4,110.7,1051.2,0,0,0,0.32,0
CAT-EQ-1004,2026-08-24T19:47:16Z,0.0,95.0,110.9,1051.2,0,0,0,0.105,0
CAT-EQ-1004,2026-08-24T20:47:16Z,13.4,93.3,110.9,1052.0,0,0,0,0.126,0
CAT-EQ-1004,2026-08-24T21:47:16Z,21.3,91.9,110.9,1052.8,0,0,0,0.26,0
CAT-EQ-1004,2026-08-24T22:47:16Z,19.9,90.0,110.9,1053.6,0,0,0,0.313,0
CAT-EQ-1004,2026-08-24T23:47:16Z,12.2,89.3,110.9,1054.4,0,0,0,0.216,0
CAT-EQ-1004,2026-08-25T00:47:16Z,5.8,87.7,110.9,1055.2,0,0,0,0.309,0
CAT-EQ-1004,2026-08-25T01:47:16Z,22.3,86.9,110.9,1056.0,0,0,0,0.357,0
CAT-EQ-1004,2026-08-25T02:47:16Z,17.8,86.0,110.9,1056.8,0,0,0,0.26,0
CAT-EQ-1004,2026-08-25T03:47:16Z,25.3,84.7,110.9,1057.6,0,0,0,0.413,0
CAT-EQ-1004,2026-08-25T04:47:16Z,15.0,82.9,110.9,1058.4,0,0,0,0.315,0
CAT-EQ-1004,2026-08-25T05:47:16Z,11.9,82.3,110.9,1059.2,0,0,0,0.273,0
CAT-EQ-1004,2026-08-25T06:47:16Z,18.3,80.7,110.9,1060.0,0,0,0,0.351,0
CAT-EQ-1004,2026-08-25T07:47:16Z,8.8,79.2,110.9,1060.8,0,0,0,0.377,0
CAT-EQ-1004,2026-08-25T08:47:16Z,0.0,78.7,111.1,1060.8,0,0,0,0.377,0
CAT-EQ-1004,2026-08-25T09:47:16Z,0.0,76.7,111.3,1060.8,0,0,0,0.364,0
CAT-EQ-1004,2026-08-25T10:47:16Z,0.0,75.7,111.5,1060.8,0,0,0,0.336,0
CAT-EQ-1004,2026-08-25T11:47:16Z,0.0,74.9,111.7,1060.8,0,0,0,0.194,0
CAT-EQ-1004,2026-08-25T12:47:16Z,0.0,73.6,111.9,1060.8,0,0,0,0.389,0
